metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
redis.search.queries.active,gauge,,,,"The total number of background queries currently being executed in the shard, excluding `FT.CURSOR READ`",0,redis,search queries active,,
redis.search.queries.commands,gauge,,,,"The total number of successful query command executions (including `FT.SEARCH`, `FT.AGGREGATE`, and `FT.CURSOR READ`)",1,redis,search queries cmds,,
redis.search.queries.execution_time_ms,gauge,,millisecond,,"The cumulative execution time of all query commands, including `FT.SEARCH`, `FT.AGGREGATE`, and `FT.CURSOR` READ, measured in ms",-1,redis,search queries ms,,
redis.search.queries.processed,gauge,,,,"The total number of successful query executions (When using cursors, not counting reading from existing cursors) in the shard",1,redis,search queries proc,,
redis.search.total_cycles,gauge,,,,The total number of garbage collection cycles executed,0,redis,search total cycles,,
redis.search.total_ms_run,gauge,,millisecond,,"The total duration of all garbage collection cycles in the shard, measured in milliseconds",-1,redis,search total ms,,
redis.search.write_threads.active,gauge,,,,"The total count of background write (indexing) processes currently running in the shard. Background indexing refers to a vector ingestion process, or an in-progress background indexer. This metric is limited by the number of threads allocated for writing operations",0,redis,search write thrds,,
redis.sentinel.masters,gauge,,,,Number of Redis masters monitored by this Sentinel instance,0,redis,sentinel masters,,
redis.sentinel.running_scripts,gauge,,,,The number of scripts this Sentinel is currently executing,0,redis,sentinel scripts,,
redis.sentinel.scripts_queue_length,gauge,,,,The length of the queue of user scripts that are pending execution,-1,redis,sentinel scripts qlen,,
redis.sentinel.simulate_failure_flags,gauge,,,,Flags for the `SENTINEL SIMULATE-FAILURE` command,0,redis,sentinel fail flags,,
redis.sentinel.tilt,gauge,,,,A value of 1 means this sentinel is in TILT mode,0,redis,sentinel tilt,,
redis.sentinel.tilt_since_seconds,gauge,,second,,"Duration in seconds of current TILT, or -1 if not TILTed [v7+].",0,redis,sentinel tilt since,,
redis.sentinel.total_tilt,gauge,,,,The number of times this sentinel has been in TILT mode since running.,0,redis,sentinel tilt total,,
redis.server.io_threads_active,gauge,,,,Flag indicating if I/O threads are active [v6+].,0,redis,server io threads active,,
redis.slowlog.micros.95percentile,gauge,,microsecond,,The 95th percentile of the duration of queries reported in the slow log.,-1,redis,slowlog 95th,,
redis.slowlog.micros.avg,gauge,,microsecond,,The average duration of queries reported in the slow log.,-1,redis,slowlog avg,,
redis.slowlog.micros.count,rate,,query,second,The rate of queries reported in the slow log.,1,redis,slowlog count,,
redis.slowlog.micros.max,gauge,,microsecond,,The maximum duration of queries reported in the slow log.,-1,redis,slowlog max,,
redis.slowlog.micros.median,gauge,,microsecond,,The median duration of queries reported in the slow log.,-1,redis,slowlog median,,
redis.stats.io_threaded_reads_processed,gauge,,,,Number of read events processed by the main and I/O threads [v6+].,1,redis,io threaded reads processed,,
redis.stats.io_threaded_writes_processed,gauge,,,,Number of write events processed by the main and I/O threads [v6+].,1,redis,io threaded writes processed,,
redis.stats.keyspace_hits,gauge,,key,second,The rate of successful lookups in the main db.,1,redis,keyspace hits,cpu,
redis.stats.keyspace_misses,gauge,,key,second,The rate of missed lookups in the main db.,-1,redis,keyspace misses,cpu,
redis.tracking.clients,gauge,,,,Number of clients being tracked,0,redis,tracking clients,,
redis.tracking.total_items,gauge,,,,"Number of items, that is the sum of clients number for each key, that are being tracked",0,redis,tracking items,,
redis.tracking.total_keys,gauge,,,,Number of keys being tracked by the server,0,redis,tracking keys,,
redis.tracking.total_prefixes,gauge,,,,Number of tracked prefixes in server's prefix table,0,redis,tracking prefixes,,
